Symbol,Name,CIK,Sector,Industry,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,Dividend,EPS,EPSEorL,RevenuePerShareTTM,ProfitMargin,ProfitMarginPorN,OperatingMarginTTM,OperatingMarginTTMPorN,ReturnOnAssetsTTM,ReturnOnAssetsTTMPorN,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyEarningsGrowthYOYPorN,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding
STX,Seagate Technology Holdings plc,1137789,TECHNOLOGY,COMPUTER STORAGE DEVICES,July,2021/10/31,17873023000,2480000000,10.29,0.895,2.397,2.71,0.0343,YES,7.93,Earn,52.64,0.153,positive,0.172,positive,0.141,positive,2.425,11975000000,2917000000,7.93,0.991,positive,0.188,112.95,10.29,8.48,1.492,34.3,1.868,8.82,1.026,116.8,77.1,92.79,94.79,218898000
SUMO,Sumo Logic Inc,1643269,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022/1/31,1073662000,None,None,None,3.681,0,0,NO,-1.135,LOSS,2.228,-0.509,negative,-0.474,negative,-0.122,negative,-0.29,242125000,164047000,-1.135,0,0,0.238,15.92,-,-,4.434,2.631,3.381,-,None,23.48,8.86,11.04,15.01,114098000
SUNW,Sunworks Inc,1172631,MANUFACTURING,TELEPHONE & TELEGRAPH APPARATUS,December,2021/12/31,50400000,-3722000,None,0.374,2.493,0,0,NO,-0.988,LOSS,3.754,-0.263,negative,-0.227,negative,-0.188,negative,-0.498,101154000,44647000,-0.988,0,0,2.692,6.65,-,3.4,0.498,0.737,0.369,-,1.556,11.77,1.645,2.452,4.738,29303800
SURG,SurgePays Inc. Common Stock,1392694,TRADE & SERVICES,SERVICES-ADVERTISING,December,2021/12/31,41898700,-5287641,None,0,0.294,0,0,NO,-3.088,LOSS,11.65,-0.265,negative,-0.117,negative,-0.279,negative,0,51061000,6170000,-3.088,0,0,0.252,7.5,-,3.471,0.821,12.01,0.863,-,1.604,11.5,1.76,3.559,4.064,12048800
SWCH,Switch Inc,1710583,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",December,2021/12/31,7390544000,281282000,764.75,None,2.27,0.205,0.007,YES,0.04,Earn,4.415,0.0091,positive,0.177,positive,0.026,positive,0.024,592045000,251208000,0.04,-0.351,negative,0.263,31.85,764.75,96.15,12.48,13.41,10.27,25.15,0.735,31.91,17.47,28.8,26.12,241600000
SWI,SolarWinds Corporation,1739942,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021/12/31,1911245000,94206000,None,0,14.37,0,0,NO,-0.327,LOSS,4.547,-0.0715,negative,0.0385,positive,0.0033,positive,-0.0243,718632000,653789000,-0.327,9.45,positive,0.006,17,-,11.63,2.66,0.865,4.489,16.32,0.833,21.31,10.76,12.8,15.63,160474000
SWIR,Sierra Wireless Inc,1111863,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,December,2021/12/31,603459000,15657000,None,1.7,7.37,0,0,NO,-2.398,LOSS,12.75,-0.188,negative,-0.13,negative,-0.0669,negative,-0.28,473209000,155999000,-2.398,0,0,0.244,20.25,-,71.43,1.275,2.266,1.235,-,1.873,20.94,13.1,17.37,16.81,38206400
SWKS,Skyworks Solutions Inc,4127,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,September,2021/12/31,18170194000,2003200000,13.47,0.815,32.43,2.12,0.02,YES,8.32,Earn,30.94,0.272,positive,0.301,positive,0.137,positive,0.285,5109500000,2512400000,8.32,-0.213,negative,0,174.85,13.47,9.96,3.556,3.489,3.91,9.89,1.096,195.52,111.2,129.82,156.53,161671000
SYNA,Synaptics Incorporated,817720,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,June,2021/12/31,5755836000,384900000,41.31,0.706,26.92,0,0,NO,3.525,Earn,39.31,0.0985,positive,0.176,positive,0.0729,positive,0.146,1446800000,637200000,3.525,0.257,positive,0.176,261.82,41.31,10.42,3.978,5.56,4.406,18.44,1.219,299.39,114.05,198.81,207.48,39523700
TACT,TransAct Technologies Incorporated,1017303,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC",December,2021/12/31,62929000,3446000,None,0.91,3.949,0,0,NO,-0.45,LOSS,4.236,-0.105,negative,-0.241,negative,-0.128,negative,-0.12,39386000,15249000,-0.45,-0.848,negative,0.433,13,-,-,1.598,1.7,1.254,17.61,1.938,17.18,6.22,7.83,11.34,9910000
TAIT,Taitron Components Incorporated,942126,TRADE & SERVICES,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",December,2021/12/31,21154200,2080000,9.21,0,2.421,0.16,0.0511,YES,0.391,Earn,1.423,0.278,positive,0.229,positive,0.0796,positive,0.17,8304000,3281000,0.391,0.441,positive,0.248,None,9.21,-,2.547,1.462,1.639,6.24,1.338,6.4,3.221,3.706,4.034,5113600
TASK,TaskUs Inc. Class A Common Stock,1829864,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021/12/31,3199570000,140452000,None,None,3.89,0,0,NO,-0.62,LOSS,8.02,-0.0772,negative,0.122,positive,0.0794,positive,-0.164,760703000,335072000,-0.62,0.177,positive,0.634,52.71,-,20.88,4.206,7.77,4.104,35.84,None,85.49,23,34.27,45.41,27723800
TBI,TrueBlue Inc,768899,TRADE & SERVICES,SERVICES-HELP SUPPLY SERVICES,December,2022/3/31,823472000,95998000,14.22,1.4,14.14,0,0,NO,1.74,Earn,62.46,0.0284,positive,0.0315,positive,0.0425,positive,0.133,2173622000,560320000,1.74,1.539,positive,0.199,37.33,14.22,11.67,0.379,1.787,0.417,9.26,1.495,32.91,24.67,27.78,27.6,33271600
TCX,Tucows Inc,909494,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021/12/31,641506000,20166000,192.39,1.15,10.71,0,0,NO,0.31,Earn,28.54,0.0111,positive,-0.0244,negative,-0.0094,negative,0.0306,304337000,96529000,0.31,0.902,positive,0.165,184.43,192.39,41.84,2.108,6.02,2.923,22.31,0.68,92.93,58.78,67.68,77.07,10756300
TDC,Teradata Corporation,816761,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021/12/31,4395086000,383000000,32.32,3.353,4.291,0,0,NO,1.3,Earn,17.65,0.0767,positive,0.125,positive,0.0688,positive,0.342,1917000000,1197000000,1.3,5.33,positive,-0.033,54.32,32.32,23.26,2.293,9.95,2.377,12.41,1.025,59.38,37.35,47.37,48.69,104620000
TEAM,Atlassian Corporation Plc,1650372,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,June,2021/12/31,64276701000,73480000,None,5.62,0.488,0,0,NO,-2.109,LOSS,9.66,-0.218,negative,0.0174,positive,0.0084,positive,-3.626,2430817000,1754821000,-2.109,1.722,positive,0.373,400.7,-,153.85,26.44,502.95,25.72,-,0.931,483.13,207.83,281.26,341.96,141154000
TEL,TE Connectivity Ltd,1385157,TRADE & SERVICES,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",September,2022/3/31,40755479000,3572000000,17.01,1.851,33.78,1.98,0.0186,YES,7.36,Earn,46.26,0.161,positive,0.183,positive,0.0837,positive,0.232,15219000000,4887000000,7.36,0.496,positive,0.084,156.71,17.01,17.79,2.678,3.63,2.827,12.46,1.323,165.81,120.22,131.47,145.76,325575000
TENB,Tenable Holdings Inc,1660280,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2022/3/31,6254375000,-79919000,None,None,1.977,0,0,NO,-0.44,LOSS,5.09,-0.0863,negative,-0.0644,negative,-0.0225,negative,-0.255,541130000,434734000,-0.44,0,0,0.262,69.06,-,312.5,11.56,29.2,11.45,-,1.601,63.61,35.53,55.23,50.22,110287000
TGAN,Transphorm Inc,1715768,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021/12/31,373387000,None,None,None,0.683,0,0,NO,-0.383,LOSS,0.399,-0.961,negative,-0.842,negative,-0.515,negative,0,18552000,2548000,-0.383,0,0,1.287,10.33,-,-,20.13,11.4,33.84,-,None,9.14,3.26,7.08,6.01,53341000
TGH,Textainer Group Holdings Limited,1413159,TRADE & SERVICES,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",December,2021/12/31,1635869000,712607000,6.19,11.4,30.33,0.5,0.0149,YES,5.41,Earn,17.2,0.333,positive,0.502,positive,0.0409,positive,0.185,853364000,758335000,5.41,0.69,positive,0.259,53.5,6.19,9.83,1.917,1.117,8.31,10.16,1.219,41.6,23.95,36.66,35.66,48831900
TLS,Telos Corporation,320121,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,December,2021/12/31,527330000,3950000,None,None,2.7,0,0,NO,-0.65,LOSS,3.653,-0.178,negative,-0.171,negative,-0.121,negative,-0.281,242433000,86029000,-0.65,0,0,0.427,42.71,-,-,2.175,2.925,1.764,372.47,None,36.92,7.58,9.87,19.48,67868000
TNET,TriNet Group Inc,937098,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2022/3/31,5768250000,511000000,18.27,1.18,13.36,0,0,NO,5.07,Earn,68.79,0.0745,positive,0.102,positive,0.0909,positive,0.454,4540000000,937000000,5.07,2.71,positive,0.159,101,18.27,18.48,1.27,6.59,1.235,10.1,1.287,109.4,69.43,91.75,92.46,62259000
TOST,Toast Inc.,1650164,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021/12/31,9819498000,None,None,None,2.152,0,0,NO,-1.682,LOSS,5.89,-0.286,negative,-0.13,negative,-0.111,negative,-0.663,1705000000,318000000,-1.682,0,0,1.124,31.25,-,-,5.76,8.81,4.952,-,None,69.93,15.82,19.87,33.79,266860000
TPIC,TPI Composites Inc,1455684,TECHNOLOGY,ENGINES & TURBINES,December,2021/12/31,435455000,58334000,None,0.765,3.28,0,0,NO,-4.43,LOSS,46.31,-0.0921,negative,-0.0351,negative,-0.0387,negative,-0.556,1732583000,19252000,-4.43,0,0,-0.163,17,-,18.48,0.251,3.729,0.263,21.81,1.55,55.25,9.23,13.19,23.69,37799900
TRKA,Troika Media Group Inc.,1021096,TECHNOLOGY,CABLE & OTHER PAY TELEVISION SERVICES,June,2021/12/31,26713100,None,None,None,0.335,0,0,NO,-0.405,LOSS,0.526,-0.771,negative,-0.888,negative,-0.367,negative,-1.847,22952000,8688000,-0.405,0,0,0.571,4.5,-,-,1.164,2.1,1.472,-,None,3.61,0.47,0.975,1.413,49459600
TRKAW,Troika Media Group Inc,1021096,TECHNOLOGY,CABLE & OTHER PAY TELEVISION SERVICES,December,2021/12/31,104493000,None,None,None,None,None,None,None,None,None,0.999,-0.724,negative,-0.927,negative,0,0,0,16057000,0,0,0,0,-0.541,None,-,-,-,-,-,-,3.672,0.95,0.101,0,0,0
TRNS,Transcat Inc,99302,LIFE SCIENCES,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,March,2021/12/31,540479000,24023000,47.31,0,11.02,0,0,NO,1.519,Earn,26.46,0.0583,positive,0.0765,positive,0.0647,positive,0.148,197841000,46118000,1.519,-0.087,negative,0.155,96.2,47.31,43.67,2.732,6.92,3.129,26.89,0.783,101.05,46.17,77.05,77.18,7521300
TRS,TriMas Corporation,842633,MANUFACTURING,METAL FORGINGS & STAMPINGS,December,2021/12/31,1302988000,154090000,23.11,1.63,14.73,0.04,0.0053,YES,1.32,Earn,19.93,0.0669,positive,0.117,positive,0.0504,positive,0.0943,857110000,217190000,1.32,-0.471,negative,0.111,47,23.11,-,1.52,2.128,1.935,12.1,0.724,38.67,27.79,31.93,32.9,42706900
TRT,Trio-Tech International,732026,TECHNOLOGY,"SPECIAL INDUSTRY MACHINERY, NEC",June,2021/12/31,20180300,4678000,20.77,0,6.96,0,0,NO,0.246,Earn,9.94,0.0248,positive,0.0499,positive,0.0297,positive,0.0272,38513000,7670000,0.246,2.672,positive,0.332,None,20.77,-,0.524,0.789,0.378,3.235,1.365,13.73,3.86,6.64,6.42,3949200
TRTN,Triton International Limited,1660734,TRADE & SERVICES,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",December,2021/12/31,3963775000,1578989000,8.43,2.59,35.45,2.36,0.04,YES,7.22,Earn,25.1,0.317,positive,0.558,positive,0.0523,positive,0.188,1675039000,1648179000,7.22,0.563,positive,0.244,75.75,8.43,7.16,2.366,1.718,7.4,9.85,1.397,72.34,45.3,65.43,58.95,65108000
TRU,TransUnion,1552033,TRADE & SERVICES,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",December,2022/3/31,17364099000,1034300000,12.56,1.697,20.38,0.38,0.0042,YES,7.19,Earn,15.47,0.469,positive,0.222,positive,0.0412,positive,0.112,2960200000,1968600000,7.19,0.113,positive,0.138,115.13,12.56,22.57,5.87,4.431,7.43,22.19,1.366,125.12,83.38,96.52,109.75,192400000
TRVG,trivago N.V,1683825,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021/12/31,774721000,13287000,67.5,2.28,1.934,0,0,NO,0.032,Earn,1.011,0.0296,positive,0.0278,positive,0.0075,positive,0.0158,361465000,349965000,0.032,-0.971,negative,1.756,2.83,67.5,17.48,2.143,1.01,1.478,16.68,1.678,4.17,1.921,2.235,2.431,358667000
TSEM,Tower Semiconductor Ltd,928876,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021/12/31,5280959000,437221000,35.26,0.9,14.9,0,0,NO,1.37,Earn,13.93,0.0995,positive,0.11,positive,0.0481,positive,0.1,1508166000,329118000,1.37,0.63,positive,0.194,47.5,35.26,22.99,3.502,3.245,3.015,10.46,1.182,49.09,24.81,47.86,36.64,108974000
TSM,Taiwan Semiconductor Manufacturing Company Limited,1046179,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2022/3/31,4.68E+11,1.07E+12,23.03,1.051,418.1,11,0.0205,YES,3.92,Earn,306.09,0.376,positive,0.41,positive,0.125,positive,0.297,1.59E+12,8.20E+11,3.92,0.166,positive,0.212,144.43,23.03,17.54,0.295,6.74,0.301,0.439,1.03,144.45,90.22,104.96,115.38,5185800000
TSQ,Townsquare Media Inc,1499832,TECHNOLOGY,RADIO BROADCASTING STATIONS,December,2021/12/31,189901000,101395000,14.09,0.689,2.745,0,0,NO,0.79,Earn,24.82,0.04,positive,0.197,positive,0.0688,positive,0.25,417957000,125937000,0.79,-0.509,negative,0.019,22.33,14.09,5.67,0.454,4.29,1.76,8.52,1.711,15.33,9.78,12.06,12.59,12785200
TSRI,TSR Inc,98338,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,May,2022/2/28,18652400,1034900,2.759,0,6.32,0,0,NO,3.15,Earn,43.31,0.0741,positive,0.0096,positive,0.0243,positive,0.709,84968000,11320900,3.15,0,0,0.485,None,2.759,-,0.22,1.392,0.153,2.013,0.862,16.8,7.71,9.54,9.85,2146500
TTD,The Trade Desk Inc,1671933,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",December,2021/12/31,28068000000,162336000,206.25,2.783,3.159,0,0,NO,0.28,Earn,2.509,0.115,positive,0.104,positive,0.0246,positive,0.108,1196467000,974913000,0.28,-0.944,negative,0.237,95.17,206.25,66.67,23.46,18.92,23.58,168.92,2.127,114.09,46.71,69.17,78.01,441791000
TTEC,TTEC Holdings Inc,1013880,TRADE & SERVICES,SERVICES-HELP SUPPLY SERVICES,December,2021/12/31,3490982000,330303000,24.99,2.45,11.11,0.9,0.0133,YES,2.97,Earn,48.48,0.062,positive,0.103,positive,0.0831,positive,0.286,2273062000,613815000,2.97,-0.36,negative,0.072,102.86,24.99,16.34,1.536,6.97,1.927,13.82,0.894,112.13,68.42,79.65,89.61,47035600
TTMI,TTM Technologies Inc,1116942,MANUFACTURING,PRINTED CIRCUIT BOARDS,December,2021/12/31,1376070000,258569000,27.08,0.52,14.06,0,0,NO,0.5,Earn,21.15,0.0242,positive,0.0584,positive,0.0277,positive,0.0375,2248740000,372011000,0.5,-0.771,negative,0.142,17.46,27.08,-,0.612,0.964,0.814,7.54,1.644,15.89,9.76,13.52,13.8,101630000
TTWO,Take-Two Interactive Software Inc,946581,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,March,2021/12/31,14045344000,838026000,26.96,2.087,33.53,0,0,NO,4.513,Earn,29.57,0.154,positive,0.21,positive,0.0728,positive,0.154,3414227000,1876760000,4.513,-0.21,negative,0.049,202.61,26.96,20.79,4.114,4.296,3.962,14.72,0.635,195.83,120.28,150.15,162.78,115457000
TUFN,Tufin Software Technologies Ltd,1757399,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,December,2021/12/31,493994000,-9948000,None,None,1.435,0,0,NO,-0.993,LOSS,2.984,-0.333,negative,-0.327,negative,-0.146,negative,-0.57,110949000,87837000,-0.993,0,0,0.158,13,-,-,4.452,9.12,4.09,-,1.611,13.5,7.5,10.05,9.87,38383400
TUYA,Tuya Inc,1829118,TECHNOLOGY,GENERAL,December,2021/12/31,1315436000,None,None,None,1.981,0,0,NO,-0.359,LOSS,0.618,-0.581,negative,-0.608,negative,-0.151,negative,-0.274,302076000,127867000,-0.359,0,0,0.19,9.2,-,-,4.355,1.392,1.676,-,None,26.65,1.75,3.672,7.98,559760000
TWKS,Thoughtworks Holding Inc. Common Stock,1866550,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,December,2021/12/31,5849380000,56960000,None,None,2.322,0,0,NO,-0.33,LOSS,4.208,-0.0221,negative,0.0277,positive,0.0125,positive,-0.0312,1069945000,380502000,-0.33,0,0,0.39,28.2,-,37.59,5.47,8.42,5.71,147.08,None,34.43,17.79,20.6,24.98,305132000
TWTR,Twitter Inc,1418091,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",December,2021/12/31,37140431000,697310000,None,3.64,9.16,0,0,NO,-0.28,LOSS,6.37,-0.0436,negative,0.0538,positive,0.0124,positive,-0.029,5077482000,3279972000,-0.28,-0.232,negative,0.216,49.98,-,58.14,7.31,5.11,7.19,197.46,0.801,73.34,31.3,39.99,50.48,763578000
TXN,Texas Instruments Incorporated,97476,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2022/3/31,1.62E+11,9919000000,21.29,2.223,14.43,4.21,0.0272,YES,8.26,Earn,19.87,0.423,positive,0.492,positive,0.256,positive,0.69,18343999000,12376000000,8.26,0.26,positive,0.185,193.61,21.29,18.45,8.85,11.72,8.16,14.56,0.947,201.02,160.5,174.78,185.18,922878000
TYL,Tyler Technologies Inc,860731,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2022/3/31,15350260000,296758000,96.99,3.263,56.25,0,0,NO,3.82,Earn,38.98,0.101,positive,0.131,positive,0.0356,positive,0.0749,1592287000,709644000,3.82,-0.005,negative,0.53,517.47,96.99,51.55,9.64,6.87,10.67,53.46,0.775,557.55,368.72,420.58,476.02,41431200
TZOO,Travelzoo,1133311,TRADE & SERVICES,SERVICES-ADVERTISING,December,2022/3/31,82221000,505000,98.84,1.137,0.158,0,0,NO,0.069,Earn,5.38,0.0145,positive,-0.0209,negative,-0.0081,negative,0.267,62712000,51665000,0.069,1.714,positive,0.094,16,98.84,10.22,1.311,60.67,0.628,77.64,1.718,18.47,5.2,7.13,10.12,12055800
U,Unity Software Inc,1810806,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021/12/31,20318339000,None,None,None,8.18,0,0,NO,-1.887,LOSS,3.935,-0.48,negative,-0.421,negative,-0.0779,negative,-0.24,1110526000,862330000,-1.887,0,0,0.434,143.69,-,-,18.3,9.36,20.25,-,None,210,65.6,92.73,122.62,295970000
UBER,Uber Technologies Inc,1543151,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021/12/31,59978174000,-7640999936,None,None,7.42,0,0,NO,-0.285,LOSS,9.22,-0.0284,negative,-0.22,negative,-0.0665,negative,-0.0392,17455000000,6227000000,-0.285,0,0,0.826,58.34,-,2500,3.436,4.169,3.843,186.34,1.312,56.13,28.28,33.14,39.9,1954960000
UCTT,Ultra Clean Holdings Inc,1275014,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2022/3/31,1495435000,273300000,12.21,0.75,18.89,0,0,NO,2.69,Earn,48.31,0.0569,positive,0.0979,positive,0.0822,positive,0.175,2101600000,440100000,2.69,0.843,positive,0.664,69,12.21,-,0.712,1.777,0.798,6.82,1.988,60.84,29.89,40.87,47.69,45537000
UEPS,Net 1 UEPS Technologies Inc,1041514,FINANCE,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NEC",June,2021/12/31,287771000,-34056000,None,0.57,4.216,0,0,NO,-0.53,LOSS,2.286,-0.232,negative,-0.363,negative,-0.065,negative,-0.114,128963000,34538000,-0.53,0,0,-0.037,7,-,-,2.231,0.894,1.241,154.63,1.204,6.97,3.84,5.2,4.935,57902000
UI,Ubiquiti Inc,1511737,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,June,2021/12/31,17046369000,662297000,32.35,0.82,0.928,2,0.0082,YES,8.56,Earn,29.33,0.292,positive,0.353,positive,0.485,positive,0,1835604000,912276000,8.56,-0.346,negative,-0.1,286.33,32.35,24.63,9.29,250.74,9.72,26.94,1.432,342.61,225.14,271.5,293.75,61535000
UIS,Unisys Corporation,746838,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,December,2022/3/31,1150427000,187500000,None,-0.52,-24.35,0,0,NO,-6.75,LOSS,30.92,-0.218,negative,-0.183,negative,-0.0915,negative,0,2054400000,577100000,-6.75,0,0,-0.065,38,-,8.05,0.56,-,0.635,6.43,0.448,28.6,13.64,20.62,21.59,67632000
ULBI,Ultralife Corporation,875657,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",December,2021/12/31,74910000,3928000,None,0,7.31,0,0,NO,-0.015,LOSS,6.13,-0.0024,negative,0.004,positive,0.0016,positive,-0.002,98267000,24642000,-0.015,-0.5,negative,-0.18,12,-,15.11,0.762,0.663,0.921,24.92,1.542,11.78,4.24,5.18,6.33,16127100
UMC,United Microelectronics Corporation,1033767,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021/12/31,19322290000,96378962000,10.12,5.17,114.64,0,0.0363,NO,0.765,Earn,87.17,0.262,positive,0.242,positive,0.0765,positive,0.213,2.13E+11,72049629000,0.765,0.393,positive,0.305,12.39,10.12,7.66,0.0907,2.052,0.0754,0.145,1.024,12.68,7.49,8.95,10.43,2496420000
UPH,UpHealth Inc,1770141,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,December,2022/3/31,127563000,None,None,None,5.2,0,0,NO,-0.11,LOSS,2.546,-0.043,negative,-0.0419,negative,0,0,-1.69,99164000,4213200,-0.11,0,0,0,4.13,-,-,1.286,0.389,1.542,-,-0.306,10.72,0.79,1.739,2.952,144547000
UPLD,Upland Software Inc,1505155,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021/12/31,448308000,39485000,None,1.246,10.17,0,0,NO,-1.921,LOSS,9.97,-0.193,negative,-0.0445,negative,-0.0082,negative,-0.187,302016000,202563000,-1.921,0,0,-0.032,27.57,-,9.41,1.484,1.476,2.67,44.81,0.928,51.05,14.17,16.98,25.63,31132500
URI,United Rentals Inc,1067701,TRADE & SERVICES,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",December,2022/3/31,22352116000,2691000000,16.26,1.169,82.72,0,0,NO,19.04,Earn,134.14,0.143,positive,0.239,positive,0.076,positive,0.263,9716000000,3890000000,19.04,0.615,positive,0.218,405.6,16.26,12,2.3,3.792,3.405,7.78,1.839,414.99,285.59,330.21,339.71,72192000
USER,UserTesting Inc.,1557127,TECHNOLOGY,GENERAL,December,2021/12/31,1146852000,None,None,None,1.052,0,0,NO,-1.499,LOSS,4.356,-0.344,negative,-0.347,negative,-0.147,negative,-0.481,147398000,110238000,-1.499,0,0,0.446,14,-,-,7.78,7.69,6.72,-,None,15.98,4.5,9.34,8.79,142821000
USIO,Usio Inc,1088034,FINANCE,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NEC",December,2021/12/31,71492000,2488300,None,None,0.733,0,0,NO,-0.02,LOSS,3.093,-0.0052,negative,-0.0025,negative,-0.0009,negative,-0.0182,61942000,15632600,-0.02,0,0,0.857,10.38,-,147.06,1.154,4.048,1.153,28.61,1.647,8.62,2.54,3.307,4.905,25533000
UTRS,Minerva Surgical Inc. Common Stock,1452965,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,December,2021/12/31,83311000,None,None,None,1.53,0,0,NO,-3.061,LOSS,7.43,-0.412,negative,-0.551,negative,-0.173,negative,0,52103000,30523000,-3.061,0,0,0.007,11.33,-,-,1.599,2.483,2.076,121.15,None,12,2.63,4.692,5.72,28827400
VALU,Value Line Inc,717720,FINANCE,INVESTMENT ADVICE,April,2022/1/31,575995000,9968000,22.17,0,8.33,0.88,0.0174,YES,2.728,Earn,4.198,0.65,positive,0.217,positive,0.0444,positive,0.365,40121000,34952000,2.728,-0.198,negative,0.013,None,22.17,-,14.36,7.4,13.39,19.55,-0.109,91.72,28.1,66.64,46.9,9522200
VCSA,Vacasa Inc. Class A Common Stock,1874944,TRADE & SERVICES,SERVICES-TO DWELLINGS & OTHER BUILDINGS,December,2021/12/31,3164740000,8201000,None,None,None,0,0,NO,-0.059,LOSS,4.139,-0.174,negative,-0.141,negative,-0.0705,negative,-0.255,889058000,448305000,-0.059,3.023,positive,0.764,11.83,-,-,3.56,-,1.284,-,None,11,5.4,7.5,8.77,214799000
VECO,Veeco Instruments Inc,103145,TECHNOLOGY,"SPECIAL INDUSTRY MACHINERY, NEC",December,2021/12/31,1139032000,83099000,45.96,0.53,8.64,0,0,NO,0.49,Earn,11.89,0.0446,positive,0.0978,positive,0.0397,positive,0.0616,583277000,242274000,0.49,16,positive,0.101,36.5,45.96,14.41,1.953,2.714,2.109,15.36,1.328,32.4,20.39,26.87,25.33,50579000
VENAR,Venus Acquisition Corporation,1800392,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,December,2021/12/31,60137000,None,None,None,None,None,None,None,None,None,0,0,0,0,0,-0.0429,negative,0,0,0,0,0,0,0,None,-,-,-,-,-,-,None,0.72,0.12,0,0,0
VENAW,Venus Acquisition Corporation,1800392,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,December,2021/12/31,60319000,None,None,None,None,None,None,None,None,None,0,0,0,0,0,-0.0429,negative,0,0,0,0,0,0,0,None,-,-,-,-,-,-,None,0.58,0.062,0,0,0
VERB,Verb Technology Company Inc,1566610,TRADE & SERVICES,SERVICES-PERSONAL SERVICES,December,2021/12/31,48741700,-8514000,None,None,0.205,0,0,NO,-0.726,LOSS,0.173,0,0,-3.523,negative,-0.557,negative,-2.279,9917000,5164000,-0.726,0,0,0.014,3.42,-,-,4.915,3.792,5.07,-,0.603,3.97,0.579,0.941,1.596,80167000
